2024-10-02,81810000.0,3261000.0,779.0
2024-10-03,81757000.0,3151000.0,703.5
2024-10-04,83036000.0,3213000.0,706.0
2024-10-05,84045000.0,3266000.0,718.2
2024-10-06,84472000.0,3302000.0,720.7
2024-10-07,85650000.0,3345000.0,724.9
2024-10-08,84900000.0,3295000.0,714.9
2024-10-09,83722000.0,3297000.0,715.2
2024-10-10,82348000.0,3236000.0,724.0
2024-10-11,83633000.0,3292000.0,726.2
2024-10-12,85010000.0,3322000.0,728.6
2024-10-13,83980000.0,3302000.0,713.9
2024-10-14,88359000.0,3515000.0,727.8
2024-10-15,88642000.0,3481000.0,729.6
2024-10-16,91560000.0,3529000.0,741.3
2024-10-17,91573000.0,3559000.0,752.6
2024-10-18,93103000.0,3597000.0,743.3
2024-10-19,93145000.0,3614000.0,743.5
2024-10-20,93566000.0,3697000.0,741.5
2024-10-21,91998000.0,3652000.0,746.1
2024-10-22,92754000.0,3622000.0,735.4
2024-10-23,91979000.0,3544000.0,728.9
2024-10-24,93644000.0,3491000.0,731.1
2024-10-25,94720000.0,3529000.0,729.3
2024-10-26,93715000.0,3433000.0,711.3
2024-10-27,94582000.0,3483000.0,720.5
2024-10-28,96099000.0,3526000.0,721.3
2024-10-29,99909000.0,3660000.0,731.3
2024-10-30,100468000.0,3763000.0,729.5
2024-10-31,98679000.0,3563000.0,711.7
2024-11-01,99170000.0,3566000.0,724.1
2024-11-02,97104000.0,3494000.0,715.5
2024-11-03,94382000.0,3380000.0,693.7
2024-11-04,95060000.0,3407000.0,708.0
2024-11-05,97319000.0,3435000.0,713.1
2024-11-06,101698000.0,3606000.0,729.7
2024-11-07,103156000.0,3852000.0,750.2
2024-11-08,105199000.0,4048000.0,764.8
2024-11-09,106519000.0,4245000.0,764.0
2024-11-10,109692000.0,4403000.0,825.3
2024-11-11,115405000.0,4453000.0,815.3
2024-11-12,123728000.0,4678000.0,946.2
2024-11-13,128679000.0,4666000.0,1001.0
2024-11-14,127001000.0,4445000.0,1008.0
2024-11-15,126073000.0,4333000.0,1287.0
2024-11-16,126921000.0,4421000.0,1666.0
2024-11-17,126859000.0,4338000.0,1555.0
2024-11-18,126874000.0,4338000.0,1601.0
2024-11-19,128866000.0,4352000.0,1522.0
2024-11-20,132384000.0,4360000.0,1588.0
2024-11-21,136096000.0,4668000.0,1575.0
2024-11-22,135059000.0,4567000.0,1997.0
2024-11-23,135917000.0,4780000.0,2149.0
2024-11-24,133870000.0,4588000.0,1885.0
2024-11-25,133003000.0,4735000.0,1936.0
2024-11-26,130146000.0,4667000.0,1910.0
2024-11-27,131670000.0,4888000.0,2011.0
2024-11-28,133251000.0,4990000.0,2050.0
2024-11-29,135596000.0,5029000.0,2407.0
2024-11-30,133976000.0,5071000.0,2564.0
2024-12-01,134972000.0,5145000.0,2661.0
2024-12-02,134151000.0,5080000.0,3645.0
2024-12-03,128257000.0,4747000.0,3328.0
2024-12-04,134707000.0,5309000.0,3616.0
2024-12-05,144905000.0,5504000.0,3291.0
2024-12-06,139155000.0,5602000.0,3266.0
2024-12-07,138733000.0,5571000.0,3432.0
2024-12-08,139490000.0,5564000.0,3547.0
2024-12-09,140675000.0,5525000.0,3461.0
2024-12-10,139192000.0,5232000.0,3118.0
2024-12-11,141276000.0,5362000.0,3436.0
2024-12-12,144270000.0,5650000.0,3444.0
2024-12-13,143638000.0,5618000.0,3485.0
2024-12-14,145490000.0,5574000.0,3457.0
2024-12-15,147803000.0,5603000.0,3480.0
2024-12-16,152451000.0,5683000.0,3440.0
2024-12-17,157175000.0,5833000.0,3833.0
2024-12-18,153302000.0,5655000.0,3657.0
2024-12-19,150835000.0,5429000.0,3479.0
2024-12-20,144661000.0,5032000.0,3255.0
2024-12-21,146851000.0,5100000.0,3376.0
2024-12-22,145100000.0,4987000.0,3361.0
2024-12-23,143337000.0,5030000.0,3287.0
2024-12-24,146290000.0,5181000.0,3468.0
2024-12-25,147677000.0,5221000.0,3430.0
2024-12-26,143952000.0,5039000.0,3266.0
2024-12-27,143797000.0,5051000.0,3258.0
2024-12-28,141920000.0,5061000.0,3260.0
2024-12-29,141057000.0,5029000.0,3224.0
2024-12-30,136194000.0,4906000.0,2973.0
2024-12-31,142200000.0,5088000.0,3167.0
2025-01-01,140911000.0,5011000.0,3256.0
2025-01-02,143939000.0,5172000.0,3563.0
2025-01-03,143635000.0,5222000.0,3603.0
2025-01-04,144796000.0,5369000.0,3629.0
2025-01-05,144259000.0,5337000.0,3499.0
2025-01-06,147500000.0,5406000.0,3559.0
2025-01-07,147152000.0,5264000.0,3532.0
2025-01-08,142400000.0,5035000.0,3461.0
2025-01-09,139849000.0,4898000.0,3428.0
2025-01-10,141911000.0,4919000.0,3462.0
2025-01-11,142349000.0,4926000.0,3612.0
2025-01-12,142352000.0,4913000.0,3760.0
2025-01-13,139560000.0,4613000.0,3698.0
2025-01-14,143623000.0,4759000.0,3837.0
2025-01-15,146615000.0,4910000.0,4228.0
2025-01-16,144514000.0,4851000.0,4767.0
2025-01-17,152345000.0,5051000.0,4799.0
2025-01-18,155273000.0,4927000.0,4780.0
2025-01-19,158703000.0,5096000.0,4740.0
2025-01-20,160378000.0,4991000.0,4973.0
2025-01-21,154700000.0,4923000.0,4651.0
2025-01-22,155461000.0,4904000.0,4731.0
2025-01-23,157146000.0,4902000.0,4708.0
2025-01-24,157479000.0,5059000.0,4736.0
2025-01-25,157217000.0,4984000.0,4677.0
2025-01-26,157700000.0,4973000.0,4683.0
2025-01-27,155588000.0,4795000.0,4506.0
2025-01-28,155280000.0,4800000.0,4777.0
2025-01-29,156558000.0,4757000.0,4700.0
2025-01-30,160290000.0,4945000.0,4720.0
2025-01-31,158298000.0,5075000.0,4672.0
2025-02-01,156950000.0,4990000.0,4572.0
2025-02-02,154756000.0,4817000.0,4399.0
2025-02-03,151792000.0,4124000.0,3730.0
2025-02-04,155850000.0,4394000.0,4140.0
2025-02-05,153531000.0,4352000.0,3920.0
2025-02-06,152701000.0,4289000.0,3702.0
2025-02-07,152751000.0,4265000.0,3877.0
2025-02-08,148215000.0,4035000.0,3724.0
2025-02-09,147150000.0,4024000.0,3689.0
2025-02-10,147529000.0,4013000.0,3676.0
2025-02-11,147180000.0,4039000.0,3743.0
2025-02-12,145049000.0,3940000.0,3631.0
2025-02-13,145355000.0,4001000.0,3688.0
2025-02-14,146114000.0,4089000.0,4099.0
2025-02-15,147176000.0,4057000.0,4203.0
2025-02-16,146328000.0,4059000.0,4111.0
2025-02-17,145624000.0,4250000.0,4085.0
2025-02-18,144031000.0,4054000.0,3883.0
2025-02-19,143200000.0,4020000.0,3860.0
2025-02-20,144124000.0,4059000.0,4004.0
2025-02-21,145385000.0,4131000.0,3932.0
2025-02-22,142344000.0,4032000.0,3805.0
2025-02-23,140400000.0,4096000.0,3748.0
2025-02-24,138138000.0,3879000.0,3552.0
2025-02-25,126319000.0,3449000.0,3148.0
2025-02-26,127358000.0,3540000.0,3286.0
2025-02-27,124100000.0,3373000.0,3187.0
2025-02-28,121698000.0,3211000.0,3118.0
average,"106,067,833","4,440,156","1,562"
